name,space_id,color
4495,0,86948C
4496,0,77867F
4497,0,616C61
4498,0,2E3532
4501,0,C7C9C2
4502,0,BBBDB4
4503,0,AEB1A6
4504,0,A2A69A
4505,0,9DA093
4506,0,888D80
4507,0,6D7061
4508,0,4B4C41
4511,0,CFD0C4
4512,0,C0C4B8
4513,0,B6B7A8
4514,0,A6A997
4515,0,919582
4516,0,8E9380
4517,0,636750
4518,0,484838
4521,0,D2D5C4
4522,0,C2C3B4
4523,0,BBBEAA
4524,0,AFB29E
4525,0,AAAC98
4526,0,92957F
4527,0,7C7A5F
4528,0,65634B
5311,0,DEDBD5
5312,0,D0CFC6
5313,0,B8B6AC
5314,0,AAA79B
5315 - Legacy,0,979386
5316,0,898371
5317,0,767160
5318,0,595445
5321,0,DDDFDC
5322,0,D7D9D6
5323,0,CACCC9
5324,0,BFBFBB
5325,0,A8A7A1
5326,0,94938D
5327,0,6B6961
5328,0,4D4B44
5331,0,CECFCA
5332,0,C2C3BE
5333,0,B3B0AA
5334,0,AAA7A1
5335,0,A19E99
5336,0,93908B
5337,0,757067
5338,0,615D56
5341,0,FFFAEB
5342,0,EAE8E6
5343,0,E3E2E0
5344,0,DAD7D5
5345,0,CFCFCF
5346,0,C8C8C8
5347,0,C2C2C2
5348,0,C6B9B9
5349,0,B0B0B0
5350,0,A7A7A7
5351,0,A4A4A4
5352,0,9E9E9E
5353,0,85837D
5354,0,787671
5355,0,6E6B67
5356 - Liquorice,0,5D5853
5361,0,DCD8D0
5362,0,D2CEC6
5363,0,C5BFB3
5364,0,BBB5AA
5365,0,AAA497
5366,0,9C9587
5367,0,6E6655
5368,0,4B4437
5371,0,DAD8D4
5372,0,D5CECA
5373,0,DFDFD7
5374,0,B9B6B0
5375,0,A8A49C
5376,0,B2ACA2
5377,0,7A7268
5378,0,655F56
5381,0,D1CECA
5382,0,D7D2CA
5383,0,B8B6B2
5384,0,A6A4A0
5385,0,989692
5386,0,8C8785
5387,0,6E655F
5388,0,3E3834
5391,0,C7C5C1
5392,0,BDB8B5
5393,0,AFA9A4
5394,0,A6A09B
5395,0,988F89
5396,0,8D847D
5397,0,706259
5398,0,463B34
5408,0,473733
5411,0,D3D2D0
5412,0,C9C8C6
5413,0,B9B5B4
5414,0,A9A6A7
5415,0,989291
5416,0,8D8786
5417,0,6C6360
5418,0,514440
5421,0,D6D5D3
5422,0,D2CECC
5423,0,B7B2B3
5424 - Glimpse,0,A9A3A2
5425,0,A49D9E
5426,0,A09797
5427,0,867876
5428,0,736362
5431,0,CBC8C8
5432,0,C1BEBF
5433,0,C3BEBE
5434,0,ABA6A7
5435,0,A29D9E
5436,0,969295
5437 - Renaissance,0,756C6E
5438 - Origin,0,3D3632
5441,0,C5C5C9
5442,0,BDBBC2
5443,0,AEABB7
5444,0,A3A0AB
5445,0,9C9AA7
5446,0,7F7C8A
5447,0,635D6B
5448,0,4D4750
5451,0,CDCFD3
5452,0,C0C2C6
5453,0,A5A7AF
5454,0,92929E
5455,0,8A8791
5456,0,7E7C88
5457,0,635E68
5458,0,504C55
5461,0,C7C8CA
5462,0,BDBFC3
5463,0,ADB0B6
5464,0,9D9EA6
5465,0,93969F
5466,0,7E8089
5467,0,605F66
5468,0,4E4D53
5471,0,C5C2CB
5472,0,C7C7C7
5473,0,A4A7AD
5474,0,909096
5475,0,7C7D85
5476,0,6E6E73
5477,0,63646B
5478,0,4D4D52
5481,0,CCCBCB
5482,0,C1C2C4
5483,0,B5B6B8
5484,0,A5A7AB
5485,0,9F9EA2
5486,0,9F9BA2
5487,0,636264
5488,0,373231
5491 - The Veil,0,D8D8D8
5492,0,D5D5D5
5493,0,CBCBCB
5494,0,B5BABD
5495 - Endless,0,B0B4B5
5496,0,A0A1A3
5497,0,A0A5A8
5498,0,979CA1
5499,0,8C9196
